,file,model_name,class,BBOX_x1,BBOX_y1,BBOX_x2,BBOX_y2,BBOX_h,BBOX_w,year,make,model,type
1889,01890.jpg,BMW ActiveHybrid 5 Sedan 2012,26,210,382,1134,716,335,925,2012,BMW,ActiveHybrid,Sedan
1890,01891.jpg,Acura RL Sedan 2012,2,56,95,627,368,274,572,2012,Acura,RL,Sedan
1891,01892.jpg,BMW X3 SUV 2012,37,42,47,292,192,146,251,2012,BMW,X3,SUV
1892,01893.jpg,GMC Savana Van 2012,119,84,86,571,348,263,488,2012,GMC,Savana,Van
1893,01894.jpg,Hyundai Genesis Sedan 2012,137,51,84,616,398,315,566,2012,Hyundai,Genesis,Sedan
1894,01895.jpg,Chrysler Aspen SUV 2009,76,76,181,938,748,568,863,2009,Chrysler,Aspen,SUV
1895,01896.jpg,Land Rover LR2 SUV 2012,155,107,7,679,258,252,573,2012,Land,Rover,SUV
1896,01897.jpg,Ford F-150 Regular Cab 2007,114,28,172,961,767,596,934,2007,Ford,F-150,Cab
1897,01898.jpg,Buick Verano Sedan 2012,49,246,169,589,353,185,344,2012,Buick,Verano,Sedan
1898,01899.jpg,Hyundai Elantra Sedan 2007,135,20,90,632,339,250,613,2007,Hyundai,Elantra,Sedan
1899,01900.jpg,Ford Focus Sedan 2007,115,11,15,277,157,143,267,2007,Ford,Focus,Sedan
1900,01901.jpg,Acura ZDX Hatchback 2012,7,56,92,446,327,236,391,2012,Acura,ZDX,Hatchback
1901,01902.jpg,GMC Canyon Extended Cab 2012,122,1,77,449,233,157,449,2012,GMC,Canyon,Cab
1902,01903.jpg,Dodge Caravan Minivan 1997,85,154,277,1453,979,703,1300,1997,Dodge,Caravan,Minivan
1903,01904.jpg,Chrysler Aspen SUV 2009,76,11,20,193,140,121,183,2009,Chrysler,Aspen,SUV
1904,01905.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,69,25,98,617,386,289,593,2012,Chevrolet,Silverado,Cab
1905,01906.jpg,Chrysler Aspen SUV 2009,76,9,28,247,179,152,239,2009,Chrysler,Aspen,SUV
1906,01907.jpg,Ford Ranger SuperCab 2011,111,45,8,233,178,171,189,2011,Ford,Ranger,SuperCab
1907,01908.jpg,Volvo 240 Sedan 1993,194,12,23,787,365,343,776,1993,Volvo,240,Sedan
1908,01909.jpg,BMW Z4 Convertible 2012,38,185,132,1015,677,546,831,2012,BMW,Z4,Convertible
1909,01910.jpg,Nissan Leaf Hatchback 2012,168,83,68,551,237,170,469,2012,Nissan,Leaf,Hatchback
1910,01911.jpg,Acura Integra Type R 2001,6,91,175,567,410,236,477,2001,Acura,Integra,R
1911,01912.jpg,GMC Savana Van 2012,119,45,50,262,165,116,218,2012,GMC,Savana,Van
1912,01913.jpg,Toyota Corolla Sedan 2012,188,74,84,963,567,484,890,2012,Toyota,Corolla,Sedan
1913,01914.jpg,Ford E-Series Wagon Van 2012,116,49,43,212,153,111,164,2012,Ford,E-Series,Van
1914,01915.jpg,Hyundai Accent Sedan 2012,136,51,117,441,288,172,391,2012,Hyundai,Accent,Sedan
1915,01916.jpg,Bentley Continental Supersports Conv. Convertible 2012,39,6,119,494,276,158,489,2012,Bentley,Continental,Convertible
1916,01917.jpg,Hyundai Tucson SUV 2012,132,38,22,790,450,429,753,2012,Hyundai,Tucson,SUV
1917,01918.jpg,AM General Hummer SUV 2000,1,8,3,135,86,84,128,2000,AM,General,SUV
1918,01919.jpg,BMW M6 Convertible 2010,36,26,133,618,347,215,593,2010,BMW,M6,Convertible
1919,01920.jpg,Ford E-Series Wagon Van 2012,116,118,8,790,598,591,673,2012,Ford,E-Series,Van
1920,01921.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,70,28,86,345,215,130,318,2007,Chevrolet,Silverado,Cab
1921,01922.jpg,Suzuki Kizashi Sedan 2012,182,112,274,1534,886,613,1423,2012,Suzuki,Kizashi,Sedan
1922,01923.jpg,Ford GT Coupe 2006,112,64,246,955,590,345,892,2006,Ford,GT,Coupe
1923,01924.jpg,Mazda Tribute SUV 2011,159,331,486,1212,917,432,882,2011,Mazda,Tribute,SUV
1924,01925.jpg,Chrysler Town and Country Minivan 2012,78,29,86,614,456,371,586,2012,Chrysler,Town,Minivan
1925,01926.jpg,Ferrari 458 Italia Convertible 2012,103,10,53,631,294,242,622,2012,Ferrari,458,Convertible
1926,01927.jpg,Ford Expedition EL SUV 2009,109,29,108,606,416,309,578,2009,Ford,Expedition,SUV
1927,01928.jpg,Dodge Magnum Wagon 2008,92,1,49,234,141,93,234,2008,Dodge,Magnum,Wagon
1928,01929.jpg,Bentley Continental GT Coupe 2007,43,15,166,488,383,218,474,2007,Bentley,Continental,Coupe
1929,01930.jpg,Toyota Camry Sedan 2012,187,74,43,839,490,448,766,2012,Toyota,Camry,Sedan
1930,01931.jpg,Hyundai Accent Sedan 2012,136,94,235,571,486,252,478,2012,Hyundai,Accent,Sedan
1931,01932.jpg,Cadillac SRX SUV 2012,52,61,67,570,344,278,510,2012,Cadillac,SRX,SUV
1932,01933.jpg,Buick Regal GS 2012,47,96,144,652,394,251,557,2012,Buick,Regal,GS
1933,01934.jpg,Fisker Karma Sedan 2012,105,83,322,1415,773,452,1333,2012,Fisker,Karma,Sedan
1934,01935.jpg,Bentley Continental GT Coupe 2007,43,171,179,544,381,203,374,2007,Bentley,Continental,Coupe
1935,01936.jpg,Jeep Wrangler SUV 2012,146,78,99,736,438,340,659,2012,Jeep,Wrangler,SUV
1936,01937.jpg,Ferrari 458 Italia Convertible 2012,103,212,192,578,332,141,367,2012,Ferrari,458,Convertible
1937,01938.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,70,28,42,474,341,300,447,2007,Chevrolet,Silverado,Cab
1938,01939.jpg,Chrysler Town and Country Minivan 2012,78,37,87,463,298,212,427,2012,Chrysler,Town,Minivan
1939,01940.jpg,Rolls-Royce Phantom Sedan 2012,177,1,7,200,125,119,200,2012,Rolls-Royce,Phantom,Sedan
1940,01941.jpg,Chevrolet Silverado 1500 Extended Cab 2012,74,135,753,2152,1461,709,2018,2012,Chevrolet,Silverado,Cab
1941,01942.jpg,Honda Odyssey Minivan 2007,127,13,49,393,275,227,381,2007,Honda,Odyssey,Minivan
1942,01943.jpg,Dodge Caliber Wagon 2007,84,32,322,809,652,331,778,2007,Dodge,Caliber,Wagon
1943,01944.jpg,Audi A5 Coupe 2012,13,17,54,288,189,136,272,2012,Audi,A5,Coupe
1944,01945.jpg,Buick Rainier SUV 2007,48,6,17,262,151,135,257,2007,Buick,Rainier,SUV
1945,01946.jpg,Chrysler Town and Country Minivan 2012,78,17,31,289,178,148,273,2012,Chrysler,Town,Minivan
1946,01947.jpg,Dodge Ram Pickup 3500 Crew Cab 2010,86,3,89,300,260,172,298,2010,Dodge,Ram,Cab
1947,01948.jpg,Audi TT RS Coupe 2012,25,55,110,454,280,171,400,2012,Audi,TT,Coupe
1948,01949.jpg,Chevrolet Express Van 2007,71,15,1,379,221,221,365,2007,Chevrolet,Express,Van
1949,01950.jpg,Mercedes-Benz SL-Class Coupe 2009,163,80,123,419,293,171,340,2009,Mercedes-Benz,SL-Class,Coupe
1950,01951.jpg,Ford Edge SUV 2012,110,55,49,669,294,246,615,2012,Ford,Edge,SUV
1951,01952.jpg,AM General Hummer SUV 2000,1,11,31,490,266,236,480,2000,AM,General,SUV
1952,01953.jpg,Chevrolet Corvette ZR1 2012,56,61,368,1223,836,469,1163,2012,Chevrolet,Corvette,ZR1
1953,01954.jpg,Audi TT Hatchback 2011,19,17,121,550,344,224,534,2011,Audi,TT,Hatchback
1954,01955.jpg,Hyundai Azera Sedan 2012,140,334,551,1260,1014,464,927,2012,Hyundai,Azera,Sedan
1955,01956.jpg,Chevrolet Corvette ZR1 2012,56,14,63,478,320,258,465,2012,Chevrolet,Corvette,ZR1
1956,01957.jpg,Hyundai Elantra Sedan 2007,135,15,188,463,350,163,449,2007,Hyundai,Elantra,Sedan
1957,01958.jpg,Dodge Caravan Minivan 1997,85,5,21,273,126,106,269,1997,Dodge,Caravan,Minivan
1958,01959.jpg,Chevrolet Cobalt SS 2010,66,71,137,910,601,465,840,2010,Chevrolet,Cobalt,SS
1959,01960.jpg,Nissan NV Passenger Van 2012,169,59,224,915,708,485,857,2012,Nissan,NV,Van
1960,01961.jpg,Chevrolet Malibu Hybrid Sedan 2010,67,21,114,500,452,339,480,2010,Chevrolet,Malibu,Sedan
1961,01962.jpg,Nissan 240SX Coupe 1998,171,69,66,559,333,268,491,1998,Nissan,240SX,Coupe
1962,01963.jpg,Chevrolet Monte Carlo Coupe 2007,72,7,123,637,397,275,631,2007,Chevrolet,Monte,Coupe
1963,01964.jpg,Dodge Magnum Wagon 2008,92,160,170,1007,683,514,848,2008,Dodge,Magnum,Wagon
1964,01965.jpg,Chrysler Town and Country Minivan 2012,78,38,10,255,199,190,218,2012,Chrysler,Town,Minivan
1965,01966.jpg,BMW X5 SUV 2007,32,24,37,276,169,133,253,2007,BMW,X5,SUV
1966,01967.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,70,2,1,259,194,194,258,2007,Chevrolet,Silverado,Cab
1967,01968.jpg,Buick Regal GS 2012,47,41,97,608,392,296,568,2012,Buick,Regal,GS
1968,01969.jpg,Dodge Caliber Wagon 2007,84,25,120,615,361,242,591,2007,Dodge,Caliber,Wagon
1969,01970.jpg,Audi V8 Sedan 1994,16,32,79,431,228,150,400,1994,Audi,V8,Sedan
1970,01971.jpg,Chrysler Sebring Convertible 2010,77,92,459,1215,889,431,1124,2010,Chrysler,Sebring,Convertible
1971,01972.jpg,Acura TSX Sedan 2012,5,37,67,237,168,102,201,2012,Acura,TSX,Sedan
1972,01973.jpg,Maybach Landaulet Convertible 2012,158,16,12,188,115,104,173,2012,Maybach,Landaulet,Convertible
1973,01974.jpg,Volkswagen Golf Hatchback 2012,190,99,114,306,191,78,208,2012,Volkswagen,Golf,Hatchback
1974,01975.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,57,159,307,997,605,299,839,2007,Chevrolet,Corvette,Z06
1975,01976.jpg,Mercedes-Benz 300-Class Convertible 1993,161,38,154,474,301,148,437,1993,Mercedes-Benz,300-Class,Convertible
1976,01977.jpg,Dodge Ram Pickup 3500 Quad Cab 2009,87,53,45,530,370,326,478,2009,Dodge,Ram,Cab
1977,01978.jpg,Cadillac CTS-V Sedan 2012,51,13,23,244,160,138,232,2012,Cadillac,CTS-V,Sedan
1978,01979.jpg,Ford Mustang Convertible 2007,107,131,264,470,434,171,340,2007,Ford,Mustang,Convertible
1979,01980.jpg,Jeep Grand Cherokee SUV 2012,148,97,193,923,631,439,827,2012,Jeep,Grand,SUV
1980,01981.jpg,BMW 6 Series Convertible 2007,31,25,34,413,235,202,389,2007,BMW,6,Convertible
1981,01982.jpg,Ford Mustang Convertible 2007,107,19,68,476,338,271,458,2007,Ford,Mustang,Convertible
1982,01983.jpg,Cadillac Escalade EXT Crew Cab 2007,53,102,163,723,454,292,622,2007,Cadillac,Escalade,Cab
1983,01984.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,57,12,189,741,415,227,730,2007,Chevrolet,Corvette,Z06
1984,01985.jpg,Suzuki SX4 Sedan 2012,184,35,162,624,456,295,590,2012,Suzuki,SX4,Sedan
1985,01986.jpg,Honda Odyssey Minivan 2007,127,47,85,588,374,290,542,2007,Honda,Odyssey,Minivan
1986,01987.jpg,Cadillac SRX SUV 2012,52,64,123,548,346,224,485,2012,Cadillac,SRX,SUV
1987,01988.jpg,Fisker Karma Sedan 2012,105,32,52,593,324,273,562,2012,Fisker,Karma,Sedan
1988,01989.jpg,Jaguar XK XKR 2012,144,145,182,659,440,259,515,2012,Jaguar,XK,XKR
1989,01990.jpg,BMW X6 SUV 2012,33,20,75,462,331,257,443,2012,BMW,X6,SUV
1990,01991.jpg,BMW X6 SUV 2012,33,63,28,632,351,324,570,2012,BMW,X6,SUV
1991,01992.jpg,Volvo 240 Sedan 1993,194,31,1,640,220,220,610,1993,Volvo,240,Sedan
1992,01993.jpg,BMW M3 Coupe 2012,34,31,110,405,263,154,375,2012,BMW,M3,Coupe
1993,01994.jpg,BMW Z4 Convertible 2012,38,28,36,250,143,108,223,2012,BMW,Z4,Convertible
1994,01995.jpg,Lamborghini Diablo Coupe 2001,153,84,87,621,411,325,538,2001,Lamborghini,Diablo,Coupe
1995,01996.jpg,Mercedes-Benz S-Class Sedan 2012,165,128,126,767,437,312,640,2012,Mercedes-Benz,S-Class,Sedan
1996,01997.jpg,Volkswagen Beetle Hatchback 2012,192,147,178,951,633,456,805,2012,Volkswagen,Beetle,Hatchback
1997,01998.jpg,Ford Freestar Minivan 2007,108,12,39,237,166,128,226,2007,Ford,Freestar,Minivan
1998,01999.jpg,HUMMER H3T Crew Cab 2010,124,68,120,433,330,211,366,2010,HUMMER,H3T,Cab
1999,02000.jpg,Bentley Arnage Sedan 2009,40,38,75,380,193,119,343,2009,Bentley,Arnage,Sedan
2000,02001.jpg,Jeep Grand Cherokee SUV 2012,148,56,110,609,440,331,554,2012,Jeep,Grand,SUV
2001,02002.jpg,Cadillac SRX SUV 2012,52,8,1,272,134,134,265,2012,Cadillac,SRX,SUV
2002,02003.jpg,Ferrari FF Coupe 2012,101,10,340,1591,950,611,1582,2012,Ferrari,FF,Coupe
2003,02004.jpg,Acura TSX Sedan 2012,5,50,162,640,425,264,591,2012,Acura,TSX,Sedan
2004,02005.jpg,Infiniti G Coupe IPL 2012,141,17,75,279,158,84,263,2012,Infiniti,G,IPL
2005,02006.jpg,BMW M3 Coupe 2012,34,57,43,194,127,85,138,2012,BMW,M3,Coupe
2006,02007.jpg,Audi TTS Coupe 2012,14,24,16,454,304,289,431,2012,Audi,TTS,Coupe
2007,02008.jpg,Ford Focus Sedan 2007,115,31,146,615,444,299,585,2007,Ford,Focus,Sedan
2008,02009.jpg,Audi TT RS Coupe 2012,25,14,22,262,122,101,249,2012,Audi,TT,Coupe
2009,02010.jpg,BMW X3 SUV 2012,37,66,46,545,426,381,480,2012,BMW,X3,SUV
2010,02011.jpg,Volkswagen Golf Hatchback 1991,191,318,76,1193,711,636,876,1991,Volkswagen,Golf,Hatchback
2011,02012.jpg,Dodge Dakota Crew Cab 2010,90,128,71,417,292,222,290,2010,Dodge,Dakota,Cab
2012,02013.jpg,Nissan Leaf Hatchback 2012,168,73,56,591,395,340,519,2012,Nissan,Leaf,Hatchback
2013,02014.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,54,96,222,647,420,199,552,2012,Chevrolet,Silverado,Cab
2014,02015.jpg,Audi V8 Sedan 1994,16,35,114,550,327,214,516,1994,Audi,V8,Sedan
2015,02016.jpg,Chrysler Sebring Convertible 2010,77,65,122,568,325,204,504,2010,Chrysler,Sebring,Convertible
2016,02017.jpg,Dodge Magnum Wagon 2008,92,33,200,1001,661,462,969,2008,Dodge,Magnum,Wagon
2017,02018.jpg,BMW X5 SUV 2007,32,210,82,944,734,653,735,2007,BMW,X5,SUV
2018,02019.jpg,Cadillac SRX SUV 2012,52,54,69,546,379,311,493,2012,Cadillac,SRX,SUV
2019,02020.jpg,Ferrari FF Coupe 2012,101,103,335,1151,784,450,1049,2012,Ferrari,FF,Coupe
2020,02021.jpg,Jeep Wrangler SUV 2012,146,7,59,390,328,270,384,2012,Jeep,Wrangler,SUV
2021,02022.jpg,Chevrolet Sonic Sedan 2012,63,133,61,582,318,258,450,2012,Chevrolet,Sonic,Sedan
2022,02023.jpg,Daewoo Nubira Wagon 2002,82,43,49,266,176,128,224,2002,Daewoo,Nubira,Wagon
2023,02024.jpg,Jeep Grand Cherokee SUV 2012,148,20,110,415,294,185,396,2012,Jeep,Grand,SUV
2024,02025.jpg,Audi S5 Coupe 2012,22,10,42,310,180,139,301,2012,Audi,S5,Coupe
2025,02026.jpg,HUMMER H3T Crew Cab 2010,124,154,74,593,444,371,440,2010,HUMMER,H3T,Cab
2026,02027.jpg,BMW 1 Series Coupe 2012,28,69,123,1073,705,583,1005,2012,BMW,1,Coupe
2027,02028.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012,175,24,96,414,317,222,391,2012,Rolls-Royce,Phantom,Convertible
2028,02029.jpg,BMW 6 Series Convertible 2007,31,6,14,216,107,94,211,2007,BMW,6,Convertible
2029,02030.jpg,GMC Terrain SUV 2012,118,29,51,259,187,137,231,2012,GMC,Terrain,SUV
2030,02031.jpg,HUMMER H2 SUT Crew Cab 2009,125,33,12,226,191,180,194,2009,HUMMER,H2,Cab
2031,02032.jpg,Audi V8 Sedan 1994,16,12,99,380,216,118,369,1994,Audi,V8,Sedan
2032,02033.jpg,BMW M3 Coupe 2012,34,19,34,241,158,125,223,2012,BMW,M3,Coupe
2033,02034.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,70,10,27,310,134,108,301,2007,Chevrolet,Silverado,Cab
2034,02035.jpg,GMC Yukon Hybrid SUV 2012,120,11,123,500,358,236,490,2012,GMC,Yukon,SUV
2035,02036.jpg,GMC Savana Van 2012,119,47,89,639,395,307,593,2012,GMC,Savana,Van
2036,02037.jpg,Ferrari California Convertible 2012,102,115,164,1342,669,506,1228,2012,Ferrari,California,Convertible
2037,02038.jpg,Dodge Charger Sedan 2012,96,70,3,617,337,335,548,2012,Dodge,Charger,Sedan
2038,02039.jpg,Volvo 240 Sedan 1993,194,22,159,977,588,430,956,1993,Volvo,240,Sedan
2039,02040.jpg,Dodge Charger SRT-8 2009,97,24,59,294,221,163,271,2009,Dodge,Charger,SRT-8
2040,02041.jpg,Audi S5 Convertible 2012,21,73,278,1010,659,382,938,2012,Audi,S5,Convertible
2041,02042.jpg,BMW 1 Series Convertible 2012,27,181,124,1780,1057,934,1600,2012,BMW,1,Convertible
2042,02043.jpg,Jeep Wrangler SUV 2012,146,132,89,940,686,598,809,2012,Jeep,Wrangler,SUV
2043,02044.jpg,Audi S4 Sedan 2012,23,129,165,793,545,381,665,2012,Audi,S4,Sedan
2044,02045.jpg,Rolls-Royce Phantom Sedan 2012,177,135,86,463,300,215,329,2012,Rolls-Royce,Phantom,Sedan
2045,02046.jpg,BMW X5 SUV 2007,32,24,123,618,354,232,595,2007,BMW,X5,SUV
2046,02047.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,57,43,50,136,90,41,94,2007,Chevrolet,Corvette,Z06
2047,02048.jpg,Chrysler Aspen SUV 2009,76,27,17,297,209,193,271,2009,Chrysler,Aspen,SUV
2048,02049.jpg,HUMMER H3T Crew Cab 2010,124,30,57,400,309,253,371,2010,HUMMER,H3T,Cab
2049,02050.jpg,AM General Hummer SUV 2000,1,30,65,331,199,135,302,2000,AM,General,SUV
2050,02051.jpg,Volvo 240 Sedan 1993,194,54,135,1461,822,688,1408,1993,Volvo,240,Sedan
2051,02052.jpg,Buick Regal GS 2012,47,26,98,372,219,122,347,2012,Buick,Regal,GS
2052,02053.jpg,Ford Ranger SuperCab 2011,111,22,12,245,178,167,224,2011,Ford,Ranger,SuperCab
2053,02054.jpg,smart fortwo Convertible 2012,196,183,4,1186,780,777,1004,2012,smart,fortwo,Convertible
2054,02055.jpg,Aston Martin Virage Coupe 2012,11,22,160,580,385,226,559,2012,Aston,Martin,Coupe
2055,02056.jpg,Audi S4 Sedan 2007,24,32,11,456,307,297,425,2007,Audi,S4,Sedan
2056,02057.jpg,Ferrari California Convertible 2012,102,36,161,611,355,195,576,2012,Ferrari,California,Convertible
2057,02058.jpg,Aston Martin V8 Vantage Coupe 2012,9,12,67,496,266,200,485,2012,Aston,Martin,Coupe
2058,02059.jpg,Audi S4 Sedan 2012,23,269,339,884,671,333,616,2012,Audi,S4,Sedan
2059,02060.jpg,Chevrolet TrailBlazer SS 2009,68,11,52,595,293,242,585,2009,Chevrolet,TrailBlazer,SS
2060,02061.jpg,Suzuki SX4 Hatchback 2012,183,43,110,646,427,318,604,2012,Suzuki,SX4,Hatchback
2061,02062.jpg,Ram C/V Cargo Van Minivan 2012,174,31,52,453,239,188,423,2012,Ram,C/V,Minivan
2062,02063.jpg,BMW M5 Sedan 2010,35,39,113,467,320,208,429,2010,BMW,M5,Sedan
2063,02064.jpg,Jeep Grand Cherokee SUV 2012,148,2,22,296,199,178,295,2012,Jeep,Grand,SUV
2064,02065.jpg,Acura RL Sedan 2012,2,73,163,674,401,239,602,2012,Acura,RL,Sedan
2065,02066.jpg,Eagle Talon Hatchback 1998,98,46,315,1249,943,629,1204,1998,Eagle,Talon,Hatchback
2066,02067.jpg,Volvo 240 Sedan 1993,194,241,78,1105,781,704,865,1993,Volvo,240,Sedan
2067,02068.jpg,Audi V8 Sedan 1994,16,32,56,783,453,398,752,1994,Audi,V8,Sedan
2068,02069.jpg,Nissan Leaf Hatchback 2012,168,1,550,2320,2506,1957,2320,2012,Nissan,Leaf,Hatchback
2069,02070.jpg,Dodge Durango SUV 2007,95,74,38,375,289,252,302,2007,Dodge,Durango,SUV
2070,02071.jpg,Honda Odyssey Minivan 2007,127,21,2,233,100,99,213,2007,Honda,Odyssey,Minivan
2071,02072.jpg,Jeep Patriot SUV 2012,145,250,205,1092,759,555,843,2012,Jeep,Patriot,SUV
2072,02073.jpg,McLaren MP4-12C Coupe 2012,160,122,176,929,611,436,808,2012,McLaren,MP4-12C,Coupe
2073,02074.jpg,Dodge Ram Pickup 3500 Crew Cab 2010,86,18,67,496,342,276,479,2010,Dodge,Ram,Cab
2074,02075.jpg,Chrysler Sebring Convertible 2010,77,9,16,294,156,141,286,2010,Chrysler,Sebring,Convertible
2075,02076.jpg,Mercedes-Benz 300-Class Convertible 1993,161,17,69,247,157,89,231,1993,Mercedes-Benz,300-Class,Convertible
2076,02077.jpg,Chrysler Sebring Convertible 2010,77,2,78,478,249,172,477,2010,Chrysler,Sebring,Convertible
2077,02078.jpg,Dodge Charger Sedan 2012,96,82,307,1369,1036,730,1288,2012,Dodge,Charger,Sedan
2078,02079.jpg,Chevrolet Silverado 1500 Regular Cab 2012,75,45,181,2582,1848,1668,2538,2012,Chevrolet,Silverado,Cab
2079,02080.jpg,Hyundai Veracruz SUV 2012,133,128,30,855,596,567,728,2012,Hyundai,Veracruz,SUV
2080,02081.jpg,BMW X5 SUV 2007,32,37,61,756,504,444,720,2007,BMW,X5,SUV
2081,02082.jpg,Chevrolet Traverse SUV 2012,58,205,77,595,295,219,391,2012,Chevrolet,Traverse,SUV
2082,02083.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012,152,51,116,630,371,256,580,2012,Lamborghini,Gallardo,Superleggera
2083,02084.jpg,Lamborghini Aventador Coupe 2012,151,328,260,1610,935,676,1283,2012,Lamborghini,Aventador,Coupe
2084,02085.jpg,Ford E-Series Wagon Van 2012,116,13,40,257,143,104,245,2012,Ford,E-Series,Van
2085,02086.jpg,Volkswagen Beetle Hatchback 2012,192,51,68,595,381,314,545,2012,Volkswagen,Beetle,Hatchback
2086,02087.jpg,BMW 3 Series Wagon 2012,30,19,533,3220,1953,1421,3202,2012,BMW,3,Wagon
2087,02088.jpg,GMC Terrain SUV 2012,118,2,2,300,208,207,299,2012,GMC,Terrain,SUV
2088,02089.jpg,Geo Metro Convertible 1993,123,19,64,471,259,196,453,1993,Geo,Metro,Convertible
2089,02090.jpg,Land Rover Range Rover SUV 2012,154,42,79,613,480,402,572,2012,Land,Rover,SUV
2090,02091.jpg,Chevrolet Monte Carlo Coupe 2007,72,15,93,632,373,281,618,2007,Chevrolet,Monte,Coupe
2091,02092.jpg,Suzuki SX4 Sedan 2012,184,31,9,435,244,236,405,2012,Suzuki,SX4,Sedan
2092,02093.jpg,Ford F-150 Regular Cab 2012,113,19,91,482,311,221,464,2012,Ford,F-150,Cab
2093,02094.jpg,Jeep Wrangler SUV 2012,146,89,43,542,339,297,454,2012,Jeep,Wrangler,SUV
2094,02095.jpg,Acura Integra Type R 2001,6,90,189,1495,820,632,1406,2001,Acura,Integra,R
2095,02096.jpg,Bentley Continental Flying Spur Sedan 2007,44,33,156,736,524,369,704,2007,Bentley,Continental,Sedan
2096,02097.jpg,Chevrolet Silverado 1500 Regular Cab 2012,75,18,1,999,507,507,982,2012,Chevrolet,Silverado,Cab
2097,02098.jpg,Chevrolet Traverse SUV 2012,58,15,17,636,440,424,622,2012,Chevrolet,Traverse,SUV
2098,02099.jpg,Chevrolet Avalanche Crew Cab 2012,65,14,31,272,198,168,259,2012,Chevrolet,Avalanche,Cab
2099,02100.jpg,Dodge Journey SUV 2012,89,66,64,598,385,322,533,2012,Dodge,Journey,SUV
2100,02101.jpg,Cadillac Escalade EXT Crew Cab 2007,53,17,39,237,156,118,221,2007,Cadillac,Escalade,Cab
2101,02102.jpg,Ram C/V Cargo Van Minivan 2012,174,20,23,274,196,174,255,2012,Ram,C/V,Minivan
2102,02103.jpg,smart fortwo Convertible 2012,196,34,262,766,650,389,733,2012,smart,fortwo,Convertible
2103,02104.jpg,Porsche Panamera Sedan 2012,173,25,215,625,411,197,601,2012,Porsche,Panamera,Sedan
2104,02105.jpg,Spyker C8 Coupe 2009,180,10,142,465,309,168,456,2009,Spyker,C8,Coupe
2105,02106.jpg,Chrysler Aspen SUV 2009,76,129,94,502,382,289,374,2009,Chrysler,Aspen,SUV
2106,02107.jpg,Chevrolet Avalanche Crew Cab 2012,65,23,57,232,186,130,210,2012,Chevrolet,Avalanche,Cab
2107,02108.jpg,Jeep Liberty SUV 2012,147,53,122,993,553,432,941,2012,Jeep,Liberty,SUV
2108,02109.jpg,Buick Rainier SUV 2007,48,31,51,635,399,349,605,2007,Buick,Rainier,SUV
2109,02110.jpg,Dodge Charger Sedan 2012,96,116,141,535,367,227,420,2012,Dodge,Charger,Sedan
2110,02111.jpg,Acura TSX Sedan 2012,5,20,7,239,174,168,220,2012,Acura,TSX,Sedan
2111,02112.jpg,Ford F-150 Regular Cab 2007,114,95,84,612,391,308,518,2007,Ford,F-150,Cab
2112,02113.jpg,Chevrolet Camaro Convertible 2012,59,109,39,980,590,552,872,2012,Chevrolet,Camaro,Convertible
2113,02114.jpg,Audi S4 Sedan 2012,23,9,37,651,477,441,643,2012,Audi,S4,Sedan
2114,02115.jpg,Cadillac CTS-V Sedan 2012,51,11,37,441,206,170,431,2012,Cadillac,CTS-V,Sedan
2115,02116.jpg,BMW 3 Series Wagon 2012,30,26,66,379,258,193,354,2012,BMW,3,Wagon
2116,02117.jpg,Lamborghini Diablo Coupe 2001,153,1,79,1918,1120,1042,1918,2001,Lamborghini,Diablo,Coupe
2117,02118.jpg,Ferrari FF Coupe 2012,101,509,458,1031,686,229,523,2012,Ferrari,FF,Coupe
2118,02119.jpg,Ford Focus Sedan 2007,115,44,162,605,360,199,562,2007,Ford,Focus,Sedan
2119,02120.jpg,Infiniti QX56 SUV 2011,142,44,63,448,253,191,405,2011,Infiniti,QX56,SUV
2120,02121.jpg,Chevrolet TrailBlazer SS 2009,68,143,114,546,374,261,404,2009,Chevrolet,TrailBlazer,SS
2121,02122.jpg,Ferrari California Convertible 2012,102,29,63,602,324,262,574,2012,Ferrari,California,Convertible
2122,02123.jpg,Hyundai Genesis Sedan 2012,137,74,88,517,354,267,444,2012,Hyundai,Genesis,Sedan
2123,02124.jpg,Acura TL Type-S 2008,4,9,97,493,252,156,485,2008,Acura,TL,Type-S
2124,02125.jpg,Chevrolet Silverado 1500 Extended Cab 2012,74,21,77,622,466,390,602,2012,Chevrolet,Silverado,Cab
2125,02126.jpg,Isuzu Ascender SUV 2008,143,7,20,298,197,178,292,2008,Isuzu,Ascender,SUV
2126,02127.jpg,BMW Z4 Convertible 2012,38,31,98,380,226,129,350,2012,BMW,Z4,Convertible
2127,02128.jpg,Hyundai Sonata Hybrid Sedan 2012,134,63,328,1223,755,428,1161,2012,Hyundai,Sonata,Sedan
